"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Clec4a1"	26.8645544348971	9.27443911318806	1.35742406573931	6.83238152856587	8.35163717510227e-12	1.96333601865992e-10
"Sema3d"	13.6715228140117	9.26635366645603	1.68865252575909	5.48742475145418	4.07835656102881e-08	5.11388716015648e-07
"Cadm1"	26.5398854555933	9.26635363382434	1.49313951343994	6.20595299395447	5.43664279984711e-10	9.72281368548732e-09
"Hspg2"	54.6218150333149	9.26402969029736	1.52367617632013	6.08005154525102	1.20143919035756e-09	2.04643370056701e-08
"Arhgef37"	9.20794665779455	9.25437841400901	1.8609196980503	4.97301330288721	6.59201356193766e-07	6.60832192882267e-06
"Tjp1"	16.9586607271419	9.24230358963135	1.96103421900879	4.71297415416997	2.44127171380412e-06	2.14926825895688e-05
"Mrc1"	128.579735362992	9.24071327383889	0.992556084560469	9.31001624752613	1.27812796727334e-20	8.30405672576997e-19
"Kcna2"	24.8750910227543	9.23012819357992	2.01288835122182	4.58551423777539	4.52870410776222e-06	3.74304808649075e-05
"Lifr"	31.451886462438	9.21785337050388	1.60614178559112	5.73912804784625	9.51652478839737e-09	1.35180303221165e-07
"Fgd5"	14.1385558433647	9.21784644165965	2.21826081511839	4.15543852140204	3.24664238375715e-05	0.000222284568364129
"Nfib"	19.6397192809961	9.18037865320855	1.76130145234013	5.21226996151689	1.86543815473005e-07	2.04295993645329e-06
"Treml1"	13.7175516514672	9.14190339868888	1.86948963460501	4.89005300134782	1.00808830526891e-06	9.59959414009315e-06
"Pdzk1ip1"	29.1009105681984	9.13388729042182	1.57560557903505	5.7970645775548	6.74857099187119e-09	9.84038789136673e-08
"Bhlhb9"	199.548082363408	9.12416645924614	0.938148324281436	9.7257184424805	2.342458883743e-22	1.75093115979974e-20
"Hivep2"	38.9756030444099	9.11567335389009	1.5790021755614	5.77305940104174	7.78449831393239e-09	1.1244437620819e-07
"Arap2"	57.8438965847076	9.08895534873634	1.57327015943814	5.77711036735247	7.59944400512866e-09	1.0987440262063e-07
"Cd4"	37.8687832268224	9.0754096252821	1.57584426034549	5.75907775511548	8.45747398126867e-09	1.21481515264529e-07
"Lpl"	71.5286214161049	9.07439929965915	1.22790665506279	7.39013772931715	1.46676801510371e-13	4.38549396049845e-12
"Wt1"	82.992173846332	9.06517518009891	1.53552170976141	5.90364507546264	3.55556669902063e-09	5.5357549071304e-08
"Mpp2"	23.4458095637096	9.06173390215933	1.76072806521243	5.14658343965571	2.6527349822978e-07	2.84250614178299e-06
"Ppap2a"	31.8467015045792	9.05812218656871	1.3556254203782	6.68187690375533	2.35901147151074e-11	5.25673786372249e-10
"Il18"	30.9623623120202	9.04793134879461	1.42628502080628	6.34370495153891	2.243042237005e-10	4.30116617252839e-09
"Gpr125"	106.868083758602	9.03399566753145	1.32407977209534	6.8228484853562	8.9252778181089e-12	2.07914414286295e-10
"Hbq1b"	19.6611131398293	9.03398405589813	2.18694590318316	4.13086763726021	3.61396633952596e-05	0.000243535464752826
"Reln"	27.3481347889057	9.01991495908792	1.54296336689398	5.84583869754808	5.04022271373754e-09	7.55689867050932e-08
"Emp1"	28.6831379252885	9.01991421479545	1.68792865890393	5.34377692280704	9.10295862097043e-08	1.07243578305817e-06
"Itga9"	37.4335964140057	9.01505155817805	1.38785602234467	6.49566771555154	8.26659355225823e-11	1.69945270384075e-09
"Pla2g2d"	26.6811186284163	9.00570141538369	1.71396976130186	5.25429422310424	1.4859317576077e-07	1.66811816499304e-06
"Cyr61"	19.1375721126249	9.00569022649705	2.52370671653898	3.56843771404922	0.000359116199949377	0.00189827368582922
"Xist"	3006.82906805781	9.00189851997363	1.02231422294573	8.80541258052269	1.30372114531703e-18	7.01912524321383e-17
"Zc3h12d"	19.9171272248989	8.9768444554144	1.7971138706238	4.9951450501567	5.87915623653493e-07	5.96358680699373e-06
"Cyp27a1"	88.2928012045936	8.9706606444269	1.30242967527286	6.88763532860039	5.67274008728972e-12	1.36910426119259e-10
"Adrbk2"	45.4876460425451	8.96220105782461	1.29545519633212	6.91818681433345	4.57460790751053e-12	1.11986983401983e-10
"S1pr1"	54.6322526065665	8.95554805347633	1.60173628470751	5.59115014061862	2.25570421770176e-08	2.97120047426618e-07
"Ccl5"	47.8715897788749	8.94740318036005	1.40013138359192	6.39040256165548	1.65449604558924e-10	3.21260152711011e-09
"St3gal5"	148.131722693428	8.93360827833303	0.876425971653838	10.1932263160516	2.12589504501651e-24	1.93695455048309e-22
